         0 ,    0.15600E+00 ,   -0.58874E+00 ,   -0.13753E-01 , 
         0 ,    0.16000E+00 ,   -0.56957E+00 ,   -0.13533E-01 , 
         0 ,    0.16400E+00 ,   -0.54140E+00 ,   -0.13080E-01 , 
         0 ,    0.16800E+00 ,   -0.50467E+00 ,   -0.12416E-01 , 
         0 ,    0.17200E+00 ,   -0.45996E+00 ,   -0.11566E-01 , 
         0 ,    0.17600E+00 ,   -0.40798E+00 ,   -0.10562E-01 , 
         0 ,    0.18000E+00 ,   -0.34956E+00 ,   -0.94352E-02 , 
         0 ,    0.18400E+00 ,   -0.28560E+00 ,   -0.82212E-02 , 
         0 ,    0.18800E+00 ,   -0.21714E+00 ,   -0.69534E-02 , 
         0 ,    0.19200E+00 ,   -0.14524E+00 ,   -0.56634E-02 , 
         0 ,    0.19600E+00 ,   -0.71048E-01 ,   -0.43797E-02 , 
         0 ,    0.20000E+00 ,    0.42687E-02 ,   -0.30883E-02 , 
         0 ,    0.20400E+00 ,    0.79518E-01 ,   -0.15847E-02 , 
         0 ,    0.20800E+00 ,    0.15351E+00 ,    0.12080E-03 , 
         0 ,    0.21200E+00 ,    0.22508E+00 ,    0.19818E-02 , 
         0 ,    0.21600E+00 ,    0.29308E+00 ,    0.39076E-02 , 
         0 ,    0.22000E+00 ,    0.35646E+00 ,    0.58003E-02 , 
         0 ,    0.22400E+00 ,    0.41420E+00 ,    0.75817E-02 , 
         0 ,    0.22800E+00 ,    0.46539E+00 ,    0.92052E-02 , 
         0 ,    0.23200E+00 ,    0.50923E+00 ,    0.10645E-01 , 
         0 ,    0.23600E+00 ,    0.54502E+00 ,    0.11880E-01 , 
         0 ,    0.24000E+00 ,    0.57220E+00 ,    0.12893E-01 , 
         0 ,    0.24400E+00 ,    0.59033E+00 ,    0.13665E-01 , 
         0 ,    0.24800E+00 ,    0.59913E+00 ,    0.14184E-01 , 
         0 ,    0.25200E+00 ,    0.59845E+00 ,    0.14447E-01 , 
         0 ,    0.25600E+00 ,    0.58832E+00 ,    0.14454E-01 , 
         0 ,    0.26000E+00 ,    0.56889E+00 ,    0.14216E-01 , 
         0 ,    0.26400E+00 ,    0.54047E+00 ,    0.13748E-01 , 
         0 ,    0.26800E+00 ,    0.50351E+00 ,    0.13070E-01 , 
         0 ,    0.27200E+00 ,    0.45859E+00 ,    0.12209E-01 , 
         0 ,    0.27600E+00 ,    0.40641E+00 ,    0.11196E-01 , 
         0 ,    0.28000E+00 ,    0.34782E+00 ,    0.10063E-01 , 
         0 ,    0.28400E+00 ,    0.28373E+00 ,    0.88441E-02 , 
         0 ,    0.28800E+00 ,    0.21515E+00 ,    0.75733E-02 , 
         0 ,    0.29200E+00 ,    0.14317E+00 ,    0.62820E-02 , 
         0 ,    0.29600E+00 ,    0.68928E-01 ,    0.49980E-02 , 
         0 ,    0.30000E+00 ,   -0.64030E-02 ,    0.36946E-02 , 
         0 ,    0.30400E+00 ,   -0.81633E-01 ,    0.21796E-02 , 
         0 ,    0.30800E+00 ,   -0.15557E+00 ,    0.46360E-03 , 
         0 ,    0.31200E+00 ,   -0.22705E+00 ,   -0.14054E-02 , 
         0 ,    0.31600E+00 ,   -0.29494E+00 ,   -0.33361E-02 , 
         0 ,    0.32000E+00 ,   -0.35817E+00 ,   -0.52310E-02 , 
         0 ,    0.32400E+00 ,   -0.41574E+00 ,   -0.70136E-02 , 
         0 ,    0.32800E+00 ,   -0.46674E+00 ,   -0.86384E-02 , 
         0 ,    0.33200E+00 ,   -0.51036E+00 ,   -0.10080E-01 , 
         0 ,    0.33600E+00 ,   -0.54591E+00 ,   -0.11318E-01 , 
         0 ,    0.34000E+00 ,   -0.57283E+00 ,   -0.12333E-01 , 
         0 ,    0.34400E+00 ,   -0.59070E+00 ,   -0.13107E-01 , 
         0 ,    0.34800E+00 ,   -0.59924E+00 ,   -0.13628E-01 , 
         0 ,    0.35200E+00 ,   -0.59830E+00 ,   -0.13892E-01 , 
         0 ,    0.35600E+00 ,   -0.58790E+00 ,   -0.13900E-01 , 
         0 ,    0.36000E+00 ,   -0.56821E+00 ,   -0.13662E-01 , 
         0 ,    0.36400E+00 ,   -0.53954E+00 ,   -0.13193E-01 , 
         0 ,    0.36800E+00 ,   -0.50234E+00 ,   -0.12515E-01 , 
         0 ,    0.37200E+00 ,   -0.45721E+00 ,   -0.11653E-01 , 
         0 ,    0.37600E+00 ,   -0.40484E+00 ,   -0.10639E-01 , 
         0 ,    0.38000E+00 ,   -0.34608E+00 ,   -0.95053E-02 , 
         0 ,    0.38400E+00 ,   -0.28184E+00 ,   -0.82863E-02 , 
         0 ,    0.38800E+00 ,   -0.21315E+00 ,   -0.70156E-02 , 
         0 ,    0.39200E+00 ,   -0.14110E+00 ,   -0.57247E-02 , 
         0 ,    0.39600E+00 ,   -0.66807E-01 ,   -0.44417E-02 , 
         0 ,    0.40000E+00 ,    0.85372E-02 ,   -0.31382E-02 , 
